schoolid,schoolName,urban,charter,schPctnonw,schPctsped,schPctfree,year08,MathAvgScore
Dtype 1 Dnum 625 Snum 494,CAPITOL HILL MAGNET/RONDO,1,0,0.341666667,0.041666667,0.25,1,662.8
Dtype 1 Dnum 625 Snum 494,CAPITOL HILL MAGNET/RONDO,1,0,0.341666667,0.041666667,0.25,2,664.7
Dtype 1 Dnum 625 Snum 496,HIGHWOOD HILLS ELEMENTARY,1,0,0.84,0.12,0.76,0,649.2
Dtype 1 Dnum 625 Snum 496,HIGHWOOD HILLS ELEMENTARY,1,0,0.84,0.12,0.76,1,639.4
Dtype 1 Dnum 625 Snum 496,HIGHWOOD HILLS ELEMENTARY,1,0,0.84,0.12,0.76,2,650.9
Dtype 1 Dnum 625 Snum 50,OPEN WORLD LEARNING COMMUNITY,1,0,0.923076923,0.076923077,0.961538462,0,640.4
Dtype 1 Dnum 625 Snum 50,OPEN WORLD LEARNING COMMUNITY,1,0,0.923076923,0.076923077,0.961538462,1,652.6
Dtype 1 Dnum 625 Snum 50,OPEN WORLD LEARNING COMMUNITY,1,0,0.923076923,0.076923077,0.961538462,2,651.7
Dtype 1 Dnum 625 Snum 500,JACKSON MAGNET ELEMENTARY,1,0,0.958333333,0.083333333,1,0,647.8
Dtype 1 Dnum 625 Snum 500,JACKSON MAGNET ELEMENTARY,1,0,0.958333333,0.083333333,1,1,653.1
Dtype 1 Dnum 625 Snum 500,JACKSON MAGNET ELEMENTARY,1,0,0.958333333,0.083333333,1,2,656.9
Dtype 1 Dnum 625 Snum 512,LONGFELLOW MAGNET ELEMENTARY,1,0,0.909090909,0.272727273,1,0,643.5
Dtype 1 Dnum 625 Snum 512,LONGFELLOW MAGNET ELEMENTARY,1,0,0.909090909,0.272727273,1,1,631.1
Dtype 1 Dnum 625 Snum 512,LONGFELLOW MAGNET ELEMENTARY,1,0,0.909090909,0.272727273,1,2,639
Dtype 1 Dnum 625 Snum 518,HORACE MANN SCHOOL,1,0,0.230769231,0.102564103,0.256410256,0,655
Dtype 1 Dnum 625 Snum 518,HORACE MANN SCHOOL,1,0,0.230769231,0.102564103,0.256410256,1,658.1
Dtype 1 Dnum 625 Snum 518,HORACE MANN SCHOOL,1,0,0.230769231,0.102564103,0.256410256,2,660.9
Dtype 1 Dnum 625 Snum 524,MAXFIELD MAGNET ELEMENTARY,1,0,0.970588235,0.117647059,0.970588235,0,641.7
Dtype 1 Dnum 625 Snum 524,MAXFIELD MAGNET ELEMENTARY,1,0,0.970588235,0.117647059,0.970588235,1,640.3
Dtype 1 Dnum 625 Snum 524,MAXFIELD MAGNET ELEMENTARY,1,0,0.970588235,0.117647059,0.970588235,2,642.1
Dtype 1 Dnum 625 Snum 527,MISSISSIPPI MAGNET ELEMENTARY,1,0,0.95890411,0.164383562,0.95890411,0,647.9
Dtype 1 Dnum 625 Snum 527,MISSISSIPPI MAGNET ELEMENTARY,1,0,0.95890411,0.164383562,0.95890411,1,644
Dtype 1 Dnum 625 Snum 527,MISSISSIPPI MAGNET ELEMENTARY,1,0,0.95890411,0.164383562,0.95890411,2,645
Dtype 1 Dnum 625 Snum 528,LINWOOD MONROE ARTS PLUS UPPER,1,0,0.643678161,0.137931034,0.67816092,0,647.7
Dtype 1 Dnum 625 Snum 528,LINWOOD MONROE ARTS PLUS UPPER,1,0,0.643678161,0.137931034,0.67816092,1,652.8
Dtype 1 Dnum 625 Snum 528,LINWOOD MONROE ARTS PLUS UPPER,1,0,0.643678161,0.137931034,0.67816092,2,656.9
Dtype 1 Dnum 625 Snum 530,WORLD CULTURES MAGNET/MNDS PRK.,1,0,0.975,0.125,0.9,0,651.2
Dtype 1 Dnum 625 Snum 530,WORLD CULTURES MAGNET/MNDS PRK.,1,0,0.975,0.125,0.9,1,643.3
Dtype 1 Dnum 625 Snum 530,WORLD CULTURES MAGNET/MNDS PRK.,1,0,0.975,0.125,0.9,2,649
Dtype 1 Dnum 625 Snum 533,NOKOMIS MONTESSORI/MAGNET,1,0,0.542857143,0.171428571,0.628571429,0,648.5
Dtype 1 Dnum 625 Snum 533,NOKOMIS MONTESSORI/MAGNET,1,0,0.542857143,0.171428571,0.628571429,1,650.1
Dtype 1 Dnum 625 Snum 533,NOKOMIS MONTESSORI/MAGNET,1,0,0.542857143,0.171428571,0.628571429,2,658
Dtype 1 Dnum 625 Snum 536,NORTH END ELEMENTARY,1,0,0.861111111,0.166666667,0.944444444,0,647.1
Dtype 1 Dnum 625 Snum 536,NORTH END ELEMENTARY,1,0,0.861111111,0.166666667,0.944444444,1,645.2
Dtype 1 Dnum 625 Snum 536,NORTH END ELEMENTARY,1,0,0.861111111,0.166666667,0.944444444,2,646.8
Dtype 1 Dnum 625 Snum 541,PHALEN HMONG STUDIES&CORE KNOWLEDGE,1,0,0.971014493,0.217391304,0.956521739,0,646.6
Dtype 1 Dnum 625 Snum 541,PHALEN HMONG STUDIES&CORE KNOWLEDGE,1,0,0.971014493,0.217391304,0.956521739,1,642.3
Dtype 1 Dnum 625 Snum 541,PHALEN HMONG STUDIES&CORE KNOWLEDGE,1,0,0.971014493,0.217391304,0.956521739,2,648.1
Dtype 1 Dnum 625 Snum 542,PROSPERITY HEIGHTS ELEMENTARY,1,0,0.794117647,0.176470588,0.911764706,0,647.7
Dtype 1 Dnum 625 Snum 542,PROSPERITY HEIGHTS ELEMENTARY,1,0,0.794117647,0.176470588,0.911764706,1,649.1
Dtype 1 Dnum 625 Snum 542,PROSPERITY HEIGHTS ELEMENTARY,1,0,0.794117647,0.176470588,0.911764706,2,651.6
Dtype 1 Dnum 625 Snum 545,RANDOLPH HEIGHTS ELEMENTARY,1,0,0.219512195,0.097560976,0.268292683,0,654.4
Dtype 1 Dnum 625 Snum 545,RANDOLPH HEIGHTS ELEMENTARY,1,0,0.219512195,0.097560976,0.268292683,1,652.7
Dtype 1 Dnum 625 Snum 545,RANDOLPH HEIGHTS ELEMENTARY,1,0,0.219512195,0.097560976,0.268292683,2,663.1
Dtype 1 Dnum 625 Snum 551,RIVERVIEW MAGNET ELEMENTARY,1,0,0.85,0.2,1,0,NA
Dtype 1 Dnum 625 Snum 551,RIVERVIEW MAGNET ELEMENTARY,1,0,0.85,0.2,1,1,642.7
Dtype 1 Dnum 625 Snum 551,RIVERVIEW MAGNET ELEMENTARY,1,0,0.85,0.2,1,2,647.5
Dtype 1 Dnum 625 Snum 552,PAUL & SHEILA WELLSTONE ELEMENTARY,1,0,0.945945946,0.351351351,0.918918919,0,640.8
Dtype 1 Dnum 625 Snum 552,PAUL & SHEILA WELLSTONE ELEMENTARY,1,0,0.945945946,0.351351351,0.918918919,1,650.9
Dtype 1 Dnum 625 Snum 552,PAUL & SHEILA WELLSTONE ELEMENTARY,1,0,0.945945946,0.351351351,0.918918919,2,643.9
Dtype 1 Dnum 625 Snum 554,ROOSEVELT MAGNET ELEMENTARY,1,0,0.931818182,0.113636364,0.931818182,0,637.1
Dtype 1 Dnum 625 Snum 554,ROOSEVELT MAGNET ELEMENTARY,1,0,0.931818182,0.113636364,0.931818182,1,641.9
Dtype 1 Dnum 625 Snum 554,ROOSEVELT MAGNET ELEMENTARY,1,0,0.931818182,0.113636364,0.931818182,2,642.7
Dtype 1 Dnum 625 Snum 557,ST. ANTHONY PARK ELEMENTARY,1,0,0.173076923,0.057692308,0.211538462,0,662.4
Dtype 1 Dnum 625 Snum 557,ST. ANTHONY PARK ELEMENTARY,1,0,0.173076923,0.057692308,0.211538462,1,663.9
Dtype 1 Dnum 625 Snum 557,ST. ANTHONY PARK ELEMENTARY,1,0,0.173076923,0.057692308,0.211538462,2,669.1
Dtype 1 Dnum 625 Snum 563,SHERIDAN ELEMENTARY,1,0,0.658536585,0.12195122,0.829268293,0,655
Dtype 1 Dnum 625 Snum 563,SHERIDAN ELEMENTARY,1,0,0.658536585,0.12195122,0.829268293,1,654.6
Dtype 1 Dnum 625 Snum 563,SHERIDAN ELEMENTARY,1,0,0.658536585,0.12195122,0.829268293,2,645.4
Dtype 1 Dnum 625 Snum 578,OBAMA SERVICE LEARNING ELEMENTARY,1,0,0.967391304,0.130434783,0.945652174,0,643.5
Dtype 1 Dnum 625 Snum 578,OBAMA SERVICE LEARNING ELEMENTARY,1,0,0.967391304,0.130434783,0.945652174,1,638.4
Dtype 1 Dnum 625 Snum 578,OBAMA SERVICE LEARNING ELEMENTARY,1,0,0.967391304,0.130434783,0.945652174,2,642.7
Dtype 1 Dnum 625 Snum 579,AMERICAN INDIAN/MOUNDS PARK,1,0,0.868421053,0.342105263,1,0,640.9
Dtype 1 Dnum 625 Snum 579,AMERICAN INDIAN/MOUNDS PARK,1,0,0.868421053,0.342105263,1,1,650
Dtype 1 Dnum 625 Snum 579,AMERICAN INDIAN/MOUNDS PARK,1,0,0.868421053,0.342105263,1,2,646.1
Dtype 1 Dnum 628 Snum 11,RED LAKE COUNTY CENTRAL ELEMENTARY,0,0,0.029411765,0.147058824,0.676470588,0,653.1
Dtype 1 Dnum 628 Snum 11,RED LAKE COUNTY CENTRAL ELEMENTARY,0,0,0.029411765,0.147058824,0.676470588,1,657.1
Dtype 1 Dnum 628 Snum 11,RED LAKE COUNTY CENTRAL ELEMENTARY,0,0,0.029411765,0.147058824,0.676470588,2,656.4
Dtype 1 Dnum 630 Snum 10,J.A. HUGHES ELEMENTARY,0,0,0.166666667,0.083333333,0.416666667,0,656
Dtype 1 Dnum 630 Snum 10,J.A. HUGHES ELEMENTARY,0,0,0.166666667,0.083333333,0.416666667,1,647.2
Dtype 1 Dnum 630 Snum 10,J.A. HUGHES ELEMENTARY,0,0,0.166666667,0.083333333,0.416666667,2,653.1
Dtype 1 Dnum 635 Snum 1,MILROY ELEMENTARY,0,0,0,0.2,0.2,0,660.2
Dtype 1 Dnum 635 Snum 1,MILROY ELEMENTARY,0,0,0,0.2,0.2,1,647.4
Dtype 1 Dnum 635 Snum 1,MILROY ELEMENTARY,0,0,0,0.2,0.2,2,NA
Dtype 1 Dnum 640 Snum 10,WABASSO ELEMENTARY,0,0,0,0.125,0.416666667,0,653.6
Dtype 1 Dnum 640 Snum 10,WABASSO ELEMENTARY,0,0,0,0.125,0.416666667,1,656.1
Dtype 1 Dnum 640 Snum 10,WABASSO ELEMENTARY,0,0,0,0.125,0.416666667,2,661.8
Dtype 1 Dnum 656 Snum 70,FARIBAULT MIDDLE,1,0,0.140425532,0.110638298,0.4,0,650.8
Dtype 1 Dnum 656 Snum 70,FARIBAULT MIDDLE,1,0,0.140425532,0.110638298,0.4,1,650.8
Dtype 1 Dnum 656 Snum 70,FARIBAULT MIDDLE,1,0,0.140425532,0.110638298,0.4,2,654.8
Dtype 1 Dnum 659 Snum 2,NORTHFIELD MIDDLE,1,0,0.103942652,0.121863799,0.103942652,0,656.5
Dtype 1 Dnum 659 Snum 2,NORTHFIELD MIDDLE,1,0,0.103942652,0.121863799,0.103942652,1,657.2
Dtype 1 Dnum 659 Snum 2,NORTHFIELD MIDDLE,1,0,0.103942652,0.121863799,0.103942652,2,658.6
Dtype 1 Dnum 671 Snum 10,HILLS-BEAVER CREEK ELEMENTARY,0,0,0,0.142857143,0.476190476,0,656.5
Dtype 1 Dnum 671 Snum 10,HILLS-BEAVER CREEK ELEMENTARY,0,0,0,0.142857143,0.476190476,1,659
Dtype 1 Dnum 671 Snum 10,HILLS-BEAVER CREEK ELEMENTARY,0,0,0,0.142857143,0.476190476,2,658.7
Dtype 1 Dnum 676 Snum 10,BADGER ELEMENTARY,0,0,0.074074074,0.074074074,0.62962963,0,654.2
Dtype 1 Dnum 676 Snum 10,BADGER ELEMENTARY,0,0,0.074074074,0.074074074,0.62962963,1,650.4
Dtype 1 Dnum 676 Snum 10,BADGER ELEMENTARY,0,0,0.074074074,0.074074074,0.62962963,2,652.9
Dtype 1 Dnum 682 Snum 10,ROSEAU ELEMENTARY,1,0,0,0.170454545,0.295454545,0,657
Dtype 1 Dnum 682 Snum 10,ROSEAU ELEMENTARY,1,0,0,0.170454545,0.295454545,1,655.6
Dtype 1 Dnum 682 Snum 10,ROSEAU ELEMENTARY,1,0,0,0.170454545,0.295454545,2,658.2
Dtype 1 Dnum 690 Snum 60,WARROAD UPPER ELEMENTARY (3-6),0,0,0.208333333,0.138888889,0.430555556,0,NA
Dtype 1 Dnum 690 Snum 60,WARROAD UPPER ELEMENTARY (3-6),0,0,0.208333333,0.138888889,0.430555556,1,NA
Dtype 1 Dnum 690 Snum 60,WARROAD UPPER ELEMENTARY (3-6),0,0,0.208333333,0.138888889,0.430555556,2,659.3
Dtype 1 Dnum 695 Snum 301,CHISHOLM ELEMENTARY,1,0,0.086956522,0.152173913,0.47826087,0,651.3
Dtype 1 Dnum 695 Snum 301,CHISHOLM ELEMENTARY,1,0,0.086956522,0.152173913,0.47826087,1,649.7
Dtype 1 Dnum 695 Snum 301,CHISHOLM ELEMENTARY,1,0,0.086956522,0.152173913,0.47826087,2,650.8
Dtype 1 Dnum 696 Snum 2,WASHINGTON ELEMENTARY,1,0,0.083333333,0.111111111,0.416666667,0,655.1
Dtype 1 Dnum 696 Snum 2,WASHINGTON ELEMENTARY,1,0,0.083333333,0.111111111,0.416666667,1,652.5
Dtype 1 Dnum 696 Snum 2,WASHINGTON ELEMENTARY,1,0,0.083333333,0.111111111,0.416666667,2,654.8
Dtype 1 Dnum 698 Snum 10,FLOODWOOD ELEMENTARY,0,0,0,0.125,0.458333333,0,652.8
Dtype 1 Dnum 698 Snum 10,FLOODWOOD ELEMENTARY,0,0,0,0.125,0.458333333,1,653.8
Dtype 1 Dnum 698 Snum 10,FLOODWOOD ELEMENTARY,0,0,0,0.125,0.458333333,2,656.6
Dtype 1 Dnum 700 Snum 15,HERMANTOWN MIDDLE,1,0,0.069767442,0.063953488,0.127906977,0,655
Dtype 1 Dnum 700 Snum 15,HERMANTOWN MIDDLE,1,0,0.069767442,0.063953488,0.127906977,1,657.1
Dtype 1 Dnum 700 Snum 15,HERMANTOWN MIDDLE,1,0,0.069767442,0.063953488,0.127906977,2,658.9
Dtype 1 Dnum 701 Snum 310,LINCOLN ELEMENTARY,1,0,0.071428571,0.142857143,0.452380952,0,646.7
Dtype 1 Dnum 701 Snum 310,LINCOLN ELEMENTARY,1,0,0.071428571,0.142857143,0.452380952,1,648.9
Dtype 1 Dnum 701 Snum 310,LINCOLN ELEMENTARY,1,0,0.071428571,0.142857143,0.452380952,2,652.7
Dtype 1 Dnum 704 Snum 2,A.I. JEDLICKA MIDDLE SCHOOL,1,0,0.016,0.104,0.232,0,651.1
Dtype 1 Dnum 704 Snum 2,A.I. JEDLICKA MIDDLE SCHOOL,1,0,0.016,0.104,0.232,1,650.3
Dtype 1 Dnum 704 Snum 2,A.I. JEDLICKA MIDDLE SCHOOL,1,0,0.016,0.104,0.232,2,653.9
Dtype 1 Dnum 706 Snum 30,ROOSEVELT ELEMENTARY,1,0,0.172413793,0.086206897,0.422413793,0,651.2
Dtype 1 Dnum 706 Snum 30,ROOSEVELT ELEMENTARY,1,0,0.172413793,0.086206897,0.422413793,1,654.1
Dtype 1 Dnum 706 Snum 30,ROOSEVELT ELEMENTARY,1,0,0.172413793,0.086206897,0.422413793,2,652.6
Dtype 1 Dnum 707 Snum 1,NETT LAKE ELEMENTARY,0,0,0,0.25,0.75,0,NA
Dtype 1 Dnum 707 Snum 1,NETT LAKE ELEMENTARY,0,0,0,0.25,0.75,1,650.5
Dtype 1 Dnum 707 Snum 1,NETT LAKE ELEMENTARY,0,0,0,0.25,0.75,2,648.7
Dtype 1 Dnum 709 Snum 225,MORGAN PARK MIDDLE,1,0,0.260683761,0.132478632,0.679487179,0,650.7
Dtype 1 Dnum 709 Snum 225,MORGAN PARK MIDDLE,1,0,0.260683761,0.132478632,0.679487179,1,644.3
Dtype 1 Dnum 709 Snum 225,MORGAN PARK MIDDLE,1,0,0.260683761,0.132478632,0.679487179,2,644.8
Dtype 1 Dnum 709 Snum 335,WOODLAND MIDDLE,1,0,0.102564103,0.048433048,0.264957265,0,647.9
Dtype 1 Dnum 709 Snum 335,WOODLAND MIDDLE,1,0,0.102564103,0.048433048,0.264957265,1,645.6
Dtype 1 Dnum 709 Snum 335,WOODLAND MIDDLE,1,0,0.102564103,0.048433048,0.264957265,2,652.5
Dtype 1 Dnum 709 Snum 81,MERRITT CREEK ACADEMY,1,0,0.428571429,0.428571429,0.714285714,0,626.3
Dtype 1 Dnum 709 Snum 81,MERRITT CREEK ACADEMY,1,0,0.428571429,0.428571429,0.714285714,1,622.3
Dtype 1 Dnum 709 Snum 81,MERRITT CREEK ACADEMY,1,0,0.428571429,0.428571429,0.714285714,2,NA
Dtype 1 Dnum 712 Snum 1,MERRITT ELEMENTARY,1,0,0.023809524,0.166666667,0.523809524,0,652.8
Dtype 1 Dnum 712 Snum 1,MERRITT ELEMENTARY,1,0,0.023809524,0.166666667,0.523809524,1,655.4
Dtype 1 Dnum 712 Snum 1,MERRITT ELEMENTARY,1,0,0.023809524,0.166666667,0.523809524,2,654.2
Dtype 1 Dnum 716 Snum 11,OAK CREST ELEMENTARY,1,0,0.058823529,0.100840336,0.201680672,0,647.6
Dtype 1 Dnum 716 Snum 11,OAK CREST ELEMENTARY,1,0,0.058823529,0.100840336,0.201680672,1,648.1
Dtype 1 Dnum 716 Snum 11,OAK CREST ELEMENTARY,1,0,0.058823529,0.100840336,0.201680672,2,659.4
Dtype 1 Dnum 717 Snum 128,JORDAN MIDDLE,1,0,0.028571429,0.185714286,0.264285714,0,649.9
Dtype 1 Dnum 717 Snum 128,JORDAN MIDDLE,1,0,0.028571429,0.185714286,0.264285714,1,651.4
Dtype 1 Dnum 717 Snum 128,JORDAN MIDDLE,1,0,0.028571429,0.185714286,0.264285714,2,653.7
Dtype 1 Dnum 719 Snum 20,HIDDEN OAKS MIDDLE SCHOOL,1,0,0.089456869,0.102236422,0.102236422,0,656.8
Dtype 1 Dnum 719 Snum 20,HIDDEN OAKS MIDDLE SCHOOL,1,0,0.089456869,0.102236422,0.102236422,1,653.1
Dtype 1 Dnum 719 Snum 20,HIDDEN OAKS MIDDLE SCHOOL,1,0,0.089456869,0.102236422,0.102236422,2,660.7
Dtype 1 Dnum 719 Snum 21,TWIN OAKS MIDDLE SCHOOL,1,0,0.129032258,0.112903226,0.112903226,0,657.3
Dtype 1 Dnum 719 Snum 21,TWIN OAKS MIDDLE SCHOOL,1,0,0.129032258,0.112903226,0.112903226,1,654.2
Dtype 1 Dnum 719 Snum 21,TWIN OAKS MIDDLE SCHOOL,1,0,0.129032258,0.112903226,0.112903226,2,654.5
Dtype 1 Dnum 720 Snum 85,SHAKOPEE MIDDLE SCHOOL,1,0,0.257831325,0.103614458,0.257831325,0,653.9
Dtype 1 Dnum 720 Snum 85,SHAKOPEE MIDDLE SCHOOL,1,0,0.257831325,0.103614458,0.257831325,1,655.2
Dtype 1 Dnum 720 Snum 85,SHAKOPEE MIDDLE SCHOOL,1,0,0.257831325,0.103614458,0.257831325,2,658.7
Dtype 1 Dnum 721 Snum 111,NEW PRAGUE MIDDLE SCHOOL,1,0,0.018050542,0.097472924,0.155234657,0,654.2
Dtype 1 Dnum 721 Snum 111,NEW PRAGUE MIDDLE SCHOOL,1,0,0.018050542,0.097472924,0.155234657,1,655.5
Dtype 1 Dnum 721 Snum 111,NEW PRAGUE MIDDLE SCHOOL,1,0,0.018050542,0.097472924,0.155234657,2,658.5
Dtype 1 Dnum 726 Snum 30,BECKER MIDDLE,1,0,0.033898305,0.131355932,0.173728814,0,656.5
Dtype 1 Dnum 726 Snum 30,BECKER MIDDLE,1,0,0.033898305,0.131355932,0.173728814,1,654.1
Dtype 1 Dnum 726 Snum 30,BECKER MIDDLE,1,0,0.033898305,0.131355932,0.173728814,2,656.9
Dtype 1 Dnum 727 Snum 30,BIG LAKE MIDDLE SCHOOL,1,0,0.116465863,0.088353414,0.317269076,0,652.4
Dtype 1 Dnum 727 Snum 30,BIG LAKE MIDDLE SCHOOL,1,0,0.116465863,0.088353414,0.317269076,1,649.8
Dtype 1 Dnum 727 Snum 30,BIG LAKE MIDDLE SCHOOL,1,0,0.116465863,0.088353414,0.317269076,2,654
Dtype 1 Dnum 728 Snum 340,ROGERS MIDDLE SCHOOL,1,0,0.090643275,0.090643275,0.19005848,0,651.2
Dtype 1 Dnum 728 Snum 340,ROGERS MIDDLE SCHOOL,1,0,0.090643275,0.090643275,0.19005848,1,652.8
Dtype 1 Dnum 728 Snum 340,ROGERS MIDDLE SCHOOL,1,0,0.090643275,0.090643275,0.19005848,2,656
Dtype 1 Dnum 728 Snum 350,ZIMMERMAN MIDDLE,1,0,0.030120482,0.108433735,0.403614458,0,650.3
Dtype 1 Dnum 728 Snum 350,ZIMMERMAN MIDDLE,1,0,0.030120482,0.108433735,0.403614458,1,649.1
Dtype 1 Dnum 728 Snum 350,ZIMMERMAN MIDDLE,1,0,0.030120482,0.108433735,0.403614458,2,651.5
Dtype 1 Dnum 728 Snum 400,VANDENBERGE MIDDLE SCHOOL,1,0,0.0625,0.140625,0.177083333,0,653.4
Dtype 1 Dnum 728 Snum 400,VANDENBERGE MIDDLE SCHOOL,1,0,0.0625,0.140625,0.177083333,1,652.3
Dtype 1 Dnum 728 Snum 400,VANDENBERGE MIDDLE SCHOOL,1,0,0.0625,0.140625,0.177083333,2,658
Dtype 1 Dnum 728 Snum 410,SALK MIDDLE SCHOOL,1,0,0.114285714,0.106122449,0.183673469,0,654.5
Dtype 1 Dnum 728 Snum 410,SALK MIDDLE SCHOOL,1,0,0.114285714,0.106122449,0.183673469,1,654.3
Dtype 1 Dnum 728 Snum 410,SALK MIDDLE SCHOOL,1,0,0.114285714,0.106122449,0.183673469,2,658
Dtype 1 Dnum 738 Snum 1,HOLDINGFORD ELEMENTARY,0,0,0,0.115384615,0.282051282,0,660.1
Dtype 1 Dnum 738 Snum 1,HOLDINGFORD ELEMENTARY,0,0,0,0.115384615,0.282051282,1,656.6
Dtype 1 Dnum 738 Snum 1,HOLDINGFORD ELEMENTARY,0,0,0,0.115384615,0.282051282,2,657.1
Dtype 1 Dnum 739 Snum 10,KIMBALL ELEMENTARY,0,0,0.02173913,0.152173913,0.347826087,0,653.3
Dtype 1 Dnum 739 Snum 10,KIMBALL ELEMENTARY,0,0,0.02173913,0.152173913,0.347826087,1,656.2
Dtype 1 Dnum 739 Snum 10,KIMBALL ELEMENTARY,0,0,0.02173913,0.152173913,0.347826087,2,656
Dtype 1 Dnum 740 Snum 20,MELROSE MIDDLE,1,0,0.056338028,0.084507042,0.338028169,0,649.8
Dtype 1 Dnum 740 Snum 20,MELROSE MIDDLE,1,0,0.056338028,0.084507042,0.338028169,1,648.4
Dtype 1 Dnum 740 Snum 20,MELROSE MIDDLE,1,0,0.056338028,0.084507042,0.338028169,2,654.9
Dtype 1 Dnum 741 Snum 2,PAYNESVILLE MIDDLE,0,0,0.072463768,0.072463768,0.362318841,0,649.1
Dtype 1 Dnum 741 Snum 2,PAYNESVILLE MIDDLE,0,0,0.072463768,0.072463768,0.362318841,1,647.9
Dtype 1 Dnum 741 Snum 2,PAYNESVILLE MIDDLE,0,0,0.072463768,0.072463768,0.362318841,2,654
Dtype 1 Dnum 742 Snum 16,CLEARVIEW ELEMENTARY,0,0,0.051282051,0.076923077,0.205128205,0,648.2
Dtype 1 Dnum 742 Snum 16,CLEARVIEW ELEMENTARY,0,0,0.051282051,0.076923077,0.205128205,1,656.8
Dtype 1 Dnum 742 Snum 16,CLEARVIEW ELEMENTARY,0,0,0.051282051,0.076923077,0.205128205,2,663.3
Dtype 1 Dnum 742 Snum 25,KENNEDY COMMUNITY SCHOOL,1,0,0.037037037,0.259259259,0.37037037,0,650.7
Dtype 1 Dnum 742 Snum 25,KENNEDY COMMUNITY SCHOOL,1,0,0.037037037,0.259259259,0.37037037,1,656.3
Dtype 1 Dnum 742 Snum 25,KENNEDY COMMUNITY SCHOOL,1,0,0.037037037,0.259259259,0.37037037,2,658.1
Dtype 1 Dnum 742 Snum 28,LINCOLN ELEMENTARY,1,0,0.264705882,0.176470588,0.705882353,0,656.1
Dtype 1 Dnum 742 Snum 28,LINCOLN ELEMENTARY,1,0,0.264705882,0.176470588,0.705882353,1,648.4
Dtype 1 Dnum 742 Snum 28,LINCOLN ELEMENTARY,1,0,0.264705882,0.176470588,0.705882353,2,654.2
Dtype 1 Dnum 742 Snum 35,DISCOVERY COMMUNITY ELEMENTARY,1,0,0.411764706,0.294117647,0.745098039,0,647.9
Dtype 1 Dnum 742 Snum 35,DISCOVERY COMMUNITY ELEMENTARY,1,0,0.411764706,0.294117647,0.745098039,1,654.9
Dtype 1 Dnum 742 Snum 35,DISCOVERY COMMUNITY ELEMENTARY,1,0,0.411764706,0.294117647,0.745098039,2,653.8
Dtype 1 Dnum 742 Snum 36,TALAHI COMMUNITY ELEMENTARY,1,0,0.203125,0.265625,0.4375,0,649.7
Dtype 1 Dnum 742 Snum 36,TALAHI COMMUNITY ELEMENTARY,1,0,0.203125,0.265625,0.4375,1,653
Dtype 1 Dnum 742 Snum 36,TALAHI COMMUNITY ELEMENTARY,1,0,0.203125,0.265625,0.4375,2,655.6
Dtype 1 Dnum 742 Snum 40,WESTWOOD ELEMENTARY,1,0,0.225,0.1625,0.4375,0,655.2
Dtype 1 Dnum 742 Snum 40,WESTWOOD ELEMENTARY,1,0,0.225,0.1625,0.4375,1,655.3
Dtype 1 Dnum 742 Snum 40,WESTWOOD ELEMENTARY,1,0,0.225,0.1625,0.4375,2,655.9
Dtype 1 Dnum 742 Snum 51,OAK HILL COMMUNITY ELEMENTARY,1,0,0.138461538,0.130769231,0.315384615,0,654.7
Dtype 1 Dnum 742 Snum 51,OAK HILL COMMUNITY ELEMENTARY,1,0,0.138461538,0.130769231,0.315384615,1,655.2
Dtype 1 Dnum 742 Snum 51,OAK HILL COMMUNITY ELEMENTARY,1,0,0.138461538,0.130769231,0.315384615,2,659.4
Dtype 1 Dnum 742 Snum 52,NORTH JUNIOR HIGH,1,0,0.295918367,0.244897959,0.632653061,0,NA
Dtype 1 Dnum 742 Snum 52,NORTH JUNIOR HIGH,1,0,0.295918367,0.244897959,0.632653061,1,649.5
Dtype 1 Dnum 742 Snum 52,NORTH JUNIOR HIGH,1,0,0.295918367,0.244897959,0.632653061,2,647.3
Dtype 1 Dnum 743 Snum 10,SAUK CENTRE ELEMENTARY,1,0,0.061538462,0.123076923,0.476923077,0,648.4
Dtype 1 Dnum 743 Snum 10,SAUK CENTRE ELEMENTARY,1,0,0.061538462,0.123076923,0.476923077,1,654
Dtype 1 Dnum 743 Snum 10,SAUK CENTRE ELEMENTARY,1,0,0.061538462,0.123076923,0.476923077,2,653.4
Dtype 1 Dnum 745 Snum 10,ALBANY ELEMENTARY,0,0,0.028571429,0.1,0.314285714,0,654
Dtype 1 Dnum 745 Snum 10,ALBANY ELEMENTARY,0,0,0.028571429,0.1,0.314285714,1,657.1
Dtype 1 Dnum 745 Snum 10,ALBANY ELEMENTARY,0,0,0.028571429,0.1,0.314285714,2,655.8
Dtype 1 Dnum 745 Snum 30,AVON ELEMENTARY,0,0,0,0.020833333,0.208333333,0,656.2
Dtype 1 Dnum 745 Snum 30,AVON ELEMENTARY,0,0,0,0.020833333,0.208333333,1,657.5
Dtype 1 Dnum 745 Snum 30,AVON ELEMENTARY,0,0,0,0.020833333,0.208333333,2,655.5
Dtype 1 Dnum 748 Snum 50,SARTELL MIDDLE,1,0,0.021929825,0.144736842,0.118421053,0,657.2
Dtype 1 Dnum 748 Snum 50,SARTELL MIDDLE,1,0,0.021929825,0.144736842,0.118421053,1,658
Dtype 1 Dnum 748 Snum 50,SARTELL MIDDLE,1,0,0.021929825,0.144736842,0.118421053,2,663.7
